DATAFLOW,LAST UPDATE,freq,direct,tra_cov,unit,rep_mar,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2020-Q2,427,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2020-Q3,938,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2020-Q4,559,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2021-Q1,361,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2021-Q2,683,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2021-Q3,1142,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2021-Q4,822,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2022-Q1,558,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2022-Q2,940,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2022-Q3,920,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKAAR,2022-Q4,766,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARD,2020-Q1,18,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARD,2020-Q2,40,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARD,2020-Q3,121,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARD,2020-Q4,28,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARD,2021-Q1,21,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARD,2021-Q2,55,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARD,2021-Q3,108,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARD,2021-Q4,29,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2017-Q1,88,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2017-Q2,146,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2017-Q3,171,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2017-Q4,114,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2018-Q1,101,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2018-Q2,147,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2018-Q3,181,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2018-Q4,116,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2019-Q1,95,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2019-Q2,150,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2019-Q3,177,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2019-Q4,107,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2020-Q1,67,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2020-Q2,68,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2020-Q3,224,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2020-Q4,78,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2021-Q1,60,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2021-Q2,105,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2021-Q3,183,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2021-Q4,83,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2022-Q1,69,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2022-Q2,122,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2022-Q3,144,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARK,2022-Q4,87,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARO,2020-Q1,18,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARO,2020-Q2,40,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARO,2020-Q3,121,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARO,2020-Q4,28,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARO,2021-Q1,21,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARO,2021-Q2,55,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARO,2021-Q3,108,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKARO,2021-Q4,29,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2017-Q1,48,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2017-Q2,94,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2017-Q3,130,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2017-Q4,71,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2018-Q1,54,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2018-Q2,99,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2018-Q3,134,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2018-Q4,75,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2019-Q1,49,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2019-Q2,97,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2019-Q3,130,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2019-Q4,73,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2020-Q1,43,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2020-Q2,53,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2020-Q3,145,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2020-Q4,55,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2021-Q1,35,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2021-Q2,79,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2021-Q3,147,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2021-Q4,80,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2022-Q1,52,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2022-Q2,108,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2022-Q3,140,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBOS,2022-Q4,73,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2018-Q1,39,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2018-Q2,74,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2018-Q3,88,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2018-Q4,55,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2019-Q1,44,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2019-Q2,78,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2019-Q3,72,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2019-Q4,52,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2020-Q1,51,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2020-Q2,48,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2020-Q3,92,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2020-Q4,50,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2021-Q1,42,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2021-Q2,61,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2021-Q3,68,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2021-Q4,35,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2022-Q1,42,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2022-Q2,69,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2022-Q3,84,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKBRH,2022-Q4,37,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2017-Q1,154,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2017-Q2,203,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2017-Q3,237,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2017-Q4,187,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2018-Q1,162,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2018-Q2,195,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2018-Q3,234,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2018-Q4,184,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2019-Q1,151,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2019-Q2,214,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2019-Q3,238,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2019-Q4,186,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2020-Q1,111,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2020-Q2,3,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2020-Q3,62,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2020-Q4,7,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2021-Q1,0,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2021-Q3,51,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2021-Q4,82,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2022-Q1,81,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2022-Q2,146,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2022-Q3,199,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKCPH,2022-Q4,148,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2017-Q1,290,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2017-Q2,476,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2017-Q3,617,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2017-Q4,371,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2018-Q1,321,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2018-Q2,487,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2018-Q3,645,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2018-Q4,373,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2019-Q1,308,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2019-Q2,501,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2019-Q3,632,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2019-Q4,384,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2020-Q1,295,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2020-Q2,404,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2020-Q3,725,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2020-Q4,385,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2021-Q1,331,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2021-Q2,459,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2021-Q3,717,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2021-Q4,415,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2022-Q1,332,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2022-Q2,537,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2022-Q3,659,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEBJ,2022-Q4,394,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2017-Q1,49,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2017-Q2,97,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2017-Q3,137,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2017-Q4,56,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2018-Q1,50,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2018-Q2,106,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2018-Q3,149,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2018-Q4,62,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2019-Q1,54,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2019-Q2,100,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2019-Q3,143,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2019-Q4,61,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2020-Q1,37,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2020-Q2,80,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2020-Q3,150,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2020-Q4,51,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2021-Q1,48,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2021-Q2,84,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2021-Q3,147,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2021-Q4,54,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2022-Q1,46,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2022-Q2,90,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2022-Q3,129,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKEGN,2022-Q4,52,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2017-Q1,315,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2017-Q2,502,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2017-Q3,788,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2017-Q4,361,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2018-Q1,337,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2018-Q2,483,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2018-Q3,784,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2018-Q4,358,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2019-Q1,325,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2019-Q2,501,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2019-Q3,774,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2019-Q4,359,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2020-Q1,257,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2020-Q2,116,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2020-Q3,297,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2020-Q4,111,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2021-Q1,82,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2021-Q2,146,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2021-Q3,354,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2021-Q4,209,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2022-Q1,185,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2022-Q2,335,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2022-Q3,565,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFDH,2022-Q4,217,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFUH,2018-Q1,39,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFUH,2018-Q2,74,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFUH,2018-Q3,88,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFUH,2018-Q4,55,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFUH,2019-Q1,44,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFUH,2019-Q2,78,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFUH,2019-Q3,72,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFUH,2019-Q4,52,
ESTAT:MAR_PA_QM(1.0),17/10/23 23:00:00,Q,TOTAL,TOTAL,THS,DK_0DKFUH,2020-Q1,51,
