DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NL,2023-Q1,87245,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NL,2023-Q2,90988,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2004-Q1,12502,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2004-Q2,12340,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2004-Q3,13294,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2004-Q4,13264,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2005-Q1,12571,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2005-Q2,13104,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2005-Q3,13319,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2005-Q4,13271,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2006-Q1,12915,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2006-Q2,12640,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2006-Q3,13582,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2006-Q4,13918,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2007-Q1,14012,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2007-Q2,13840,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2007-Q3,14786,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2007-Q4,14294,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2008-Q1,13946,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2008-Q2,13868,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2008-Q3,14923,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2008-Q4,14941,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2009-Q1,13821,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2009-Q2,13580,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2009-Q3,14425,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2009-Q4,14733,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2010-Q1,13951,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2010-Q2,13890,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2010-Q3,14600,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2010-Q4,15223,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2011-Q1,14534,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2011-Q2,14245,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2011-Q3,14532,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2011-Q4,15008,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2012-Q1,16241,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2012-Q2,15673,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2012-Q3,14640,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2012-Q4,16000,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2013-Q1,17494,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2013-Q2,17749,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2013-Q3,16245,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2013-Q4,16699,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2014-Q1,17419,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2014-Q2,17904,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2014-Q3,17412,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2014-Q4,17604,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2015-Q1,18326,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2015-Q2,18983,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2015-Q3,18331,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2015-Q4,18515,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2016-Q1,18936,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2016-Q2,19546,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2016-Q3,19414,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2016-Q4,17307,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2017-Q1,18956,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2017-Q2,18354,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2017-Q3,17443,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2017-Q4,19797,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2018-Q1,19226,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2018-Q2,20388,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2018-Q3,18305,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2018-Q4,20834,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2019-Q1,20887,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2019-Q2,20586,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2019-Q3,18235,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2019-Q4,21592,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2020-Q1,17425,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2020-Q2,6989,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2020-Q3,9425,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2020-Q4,8655,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2021-Q1,6925,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2021-Q2,8796,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2021-Q3,10886,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2021-Q4,14795,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2022-Q1,13686,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2022-Q2,17323,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2022-Q3,16834,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2022-Q4,19069,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2023-Q1,19323,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,NO,2023-Q2,19542,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2004-Q1,68218,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2004-Q2,67282,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2004-Q3,61270,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2004-Q4,69513,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2005-Q1,62344,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2005-Q2,62075,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2005-Q3,59612,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2005-Q4,66338,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2006-Q1,66317,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2006-Q2,64476,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2006-Q3,59792,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2006-Q4,64410,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2007-Q1,63917,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2007-Q2,63874,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2007-Q3,65345,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2007-Q4,68651,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2008-Q1,68390,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2008-Q2,67617,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2008-Q3,67458,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2008-Q4,68802,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2009-Q1,66642,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2009-Q2,66459,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2009-Q3,65305,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2009-Q4,65309,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2010-Q1,60109,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2010-Q2,60505,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2010-Q3,59503,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2010-Q4,61344,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2011-Q1,59684,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2011-Q2,60252,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2011-Q3,58833,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2011-Q4,60193,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2012-Q1,62155,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2012-Q2,63264,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2012-Q3,61107,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2012-Q4,62881,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2013-Q1,63005,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2013-Q2,65162,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2013-Q3,63752,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2013-Q4,65633,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2014-Q1,64640,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2014-Q2,63537,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2014-Q3,61603,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2014-Q4,61991,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2015-Q1,64307,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2015-Q2,67434,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2015-Q3,64520,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2015-Q4,68062,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2016-Q1,65518,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2016-Q2,69973,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2016-Q3,68689,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2016-Q4,69449,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2017-Q1,71440,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2017-Q2,73545,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2017-Q3,70277,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2017-Q4,72922,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2018-Q1,72009,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2018-Q2,77299,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2018-Q3,77792,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2018-Q4,80482,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2019-Q1,79251,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2019-Q2,81605,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2019-Q3,84315,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2019-Q4,87787,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2020-Q1,71357,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2020-Q2,29562,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2020-Q3,58774,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2020-Q4,42995,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2021-Q1,41890,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2021-Q2,52480,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2021-Q3,71282,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2021-Q4,72622,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2022-Q1,69089,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2022-Q2,84602,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2022-Q3,88394,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2022-Q4,90517,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2023-Q1,85310,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PL,2023-Q2,90836,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2004-Q1,38161,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2004-Q2,39223,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2004-Q3,36653,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2004-Q4,38527,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2005-Q1,37609,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2005-Q2,38792,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2005-Q3,35985,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2005-Q4,38787,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2006-Q1,38815,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2006-Q2,39472,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2006-Q3,37061,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2006-Q4,39285,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2007-Q1,39336,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2007-Q2,39232,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2007-Q3,37510,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2007-Q4,40638,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2008-Q1,39513,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2008-Q2,40459,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2008-Q3,38687,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2008-Q4,39800,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2009-Q1,38441,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2009-Q2,39152,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2009-Q3,37630,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2009-Q4,38570,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2010-Q1,37885,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2010-Q2,38847,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2010-Q3,37351,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2010-Q4,38925,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2011-Q1,38623,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2011-Q2,38077,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2011-Q3,36137,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2011-Q4,36428,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2012-Q1,35176,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2012-Q2,33669,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2012-Q3,31370,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2012-Q4,31999,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2013-Q1,30466,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2013-Q2,32571,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2013-Q3,30744,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2013-Q4,32356,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2014-Q1,31378,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2014-Q2,32325,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2014-Q3,31893,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2014-Q4,32699,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2015-Q1,31958,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2015-Q2,32937,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2015-Q3,32339,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2015-Q4,33189,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2016-Q1,32184,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2016-Q2,33805,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2016-Q3,33360,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2016-Q4,34544,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2017-Q1,34171,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2017-Q2,36027,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2017-Q3,35455,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2017-Q4,36100,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2018-Q1,35282,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2018-Q2,37537,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2018-Q3,36765,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2018-Q4,37890,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2019-Q1,37148,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2019-Q2,43038,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2019-Q3,46132,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2019-Q4,49015,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2020-Q1,39523,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2020-Q2,12683,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2020-Q3,27556,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2020-Q4,28277,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2021-Q1,18872,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,PT,2021-Q2,28159,
