,Geo,Time_period,Passengers_count,Norm_2019
631,RO,2018-Q2,5062922,77.06782179355704
632,RO,2018-Q3,6096735,92.80452799836577
633,RO,2018-Q4,4725484,71.93133901733131
634,RO,2019-Q1,4309952,65.60610901664785
635,RO,2019-Q2,5572860,84.8301003571539
636,RO,2019-Q3,6569437,100.0
637,RO,2019-Q4,5113616,77.8394860929483
638,RO,2020-Q1,3568365,54.31766831769602
639,RO,2020-Q2,205850,3.133449639596209
640,RO,2020-Q3,1890849,28.78251210872408
641,RO,2020-Q4,968383,14.740730446155432
642,RO,2021-Q1,819921,12.480841204505044
643,RO,2021-Q2,1903975,28.98231614063732
644,RO,2021-Q3,4661202,70.95283811991804
645,RO,2021-Q4,2999515,45.658631021197095
646,RO,2022-Q1,2869678,43.682251614559966
647,RO,2022-Q2,5448894,82.94308933931477
648,RO,2022-Q3,6316927,96.1562916274256
649,RO,2022-Q4,4900452,74.59470271196756
650,RO,2023-Q1,4629394,70.46865659873137
651,RS,2018-Q1,1007228,47.09919220023147
652,RS,2018-Q2,1440357,67.35282496112976
653,RS,2018-Q3,1846794,86.35830771209127
654,RS,2018-Q4,1226871,57.36996294174723
655,RS,2019-Q1,1110369,51.922189359488435
656,RS,2019-Q2,1665482,77.87994061327316
657,RS,2019-Q3,2138525,100.0
658,RS,2019-Q4,1536267,71.8376918670579
659,RS,2020-Q1,1018393,47.621281023135104
660,RS,2020-Q2,94587,4.423001835377187
661,RS,2020-Q3,509492,23.824458446826668
662,RS,2020-Q4,315996,14.77635286003203
663,RS,2021-Q1,288869,13.507861727125004
664,RS,2021-Q2,655573,30.655381629861704
665,RS,2021-Q3,1589518,74.32777264703475
666,RS,2021-Q4,897790,41.98173975052899
667,RS,2022-Q1,793030,37.083036204860825
668,RS,2022-Q2,1500529,70.16654002174396
669,SE,2018-Q1,8390267,77.92527176386366
670,SE,2018-Q2,10507656,97.59069042751472
671,SE,2018-Q3,11033629,102.4757064783096
672,SE,2018-Q4,9013544,83.71400645003821
673,SE,2019-Q1,8028163,74.56220207766869
674,SE,2019-Q2,10162554,94.38552816792836
675,SE,2019-Q3,10767068,100.0
676,SE,2019-Q4,8656978,80.40237137909781
677,SE,2020-Q1,6073593,56.40897782014565
678,SE,2020-Q2,282334,2.622199469716361
679,SE,2020-Q3,1590711,14.773854869310753
680,SE,2020-Q4,1371039,12.733633706037708
681,SE,2021-Q1,823559,7.6488696830000515
682,SE,2021-Q2,1413542,13.128383697400258
683,SE,2021-Q3,4116127,38.2288567323992
684,SE,2021-Q4,4444781,41.281256884418305
685,SE,2022-Q1,3587294,33.31727820424279
686,SE,2022-Q2,7049126,65.46931810962836
687,SE,2022-Q3,7881197,73.19724366930718
688,SE,2022-Q4,6521195,60.56611697817827
689,SE,2023-Q1,5954153,55.299669325019586
690,SI,2018-Q1,329297,55.78015001321255
691,SI,2018-Q2,501025,84.86943294463605
692,SI,2018-Q3,592841,100.42229329141456
693,SI,2018-Q4,387404,65.62298847459465
694,SI,2019-Q1,341704,57.88179175672654
695,SI,2019-Q2,516459,87.48382310095063
696,SI,2019-Q3,590348,100.0
697,SI,2019-Q4,270528,45.82517430396986
698,SI,2020-Q1,191342,32.41173003042273
699,SI,2020-Q2,5292,0.8964204164323416
700,SI,2020-Q3,70702,11.976325828155597
701,SI,2020-Q4,20451,3.4642278791492473
702,SI,2021-Q1,18364,3.110707582646168
703,SI,2021-Q2,51165,8.666921883363711
704,SI,2021-Q3,202300,34.26792332658025
705,SI,2021-Q4,147517,24.98814258708423
706,SI,2022-Q1,125979,21.339786024514353
707,SI,2022-Q2,256469,43.44369761564366
708,SI,2022-Q3,365982,61.99428133914233
709,SI,2022-Q4,220381,37.33069308272409
710,SI,2023-Q1,200760,34.007060242433276
711,SI,2023-Q2,333744,56.53343451659021
712,SK,2018-Q1,433189,37.45592418700769
713,SK,2018-Q2,660563,57.115941653048345
714,SK,2018-Q3,1168788,101.05989468496277
715,SK,2018-Q4,531554,45.96110779659845
716,SK,2019-Q1,468654,40.52242483982257
717,SK,2019-Q2,691295,59.7732008681141
718,SK,2019-Q3,1156530,100.0
719,SK,2019-Q4,523308,45.24811288941921
720,SK,2020-Q1,338124,29.236076885165104
721,SK,2020-Q2,4868,0.4209142867024634
722,SK,2020-Q3,122724,10.611397888511323
723,SK,2020-Q4,34888,3.016610031732856
724,SK,2021-Q1,21157,1.8293515948570291
725,SK,2021-Q2,54751,4.734075207733478
726,SK,2021-Q3,370264,32.015079591536754
727,SK,2021-Q4,195906,16.939119607792275
728,SK,2022-Q1,191109,16.524344374983787
729,SK,2022-Q2,495017,42.8019160765393
730,SK,2022-Q3,927299,80.17941601169014
731,SK,2022-Q4,329143,28.45952980035105
732,SK,2023-Q1,303620,26.252669623788403
733,SK,2023-Q2,610279,52.768108047348534
734,UK,2018-Q1,54033292,64.50466829316446
735,UK,2018-Q2,72743391,86.84068901400576
736,UK,2018-Q3,83114481,99.2216433391384
737,UK,2018-Q4,62298991,74.37221758492595
738,UK,2019-Q1,56146916,67.02790183992803
739,UK,2019-Q2,74922769,89.4424193504698
740,UK,2019-Q3,83766483,100.0
741,UK,2019-Q4,62596212,74.7270384982022
742,UK,2020-Q1,44768259,53.44411917114868
743,UK,2020-Q2,1332837,1.59113401000732
744,UK,2020-Q3,14873535,17.755950193110053
