,CO2_sum,C02_normalized
2017,3113.1554704140553,100.0
2018,3047.8652754444774,97.90276471605532
2019,2904.188547647421,93.28761686486408
2020,2633.4916035959327,84.59235745286031
2021,2824.302137554229,90.72152561589195
2022,2804.805654145407,90.09526446080005
